29|2017-12-15 18:01:25|1_
13|2017-12-16 08:21:25|1_
38|2017-12-16 08:21:28|1_
40|2017-12-16 08:21:31|1_
67|2017-12-16 08:21:35|1_
24|2017-12-16 08:22:07|1_
29|2017-12-16 08:22:40|1_
37|2017-12-16 08:23:53|1_
47|2017-12-16 08:24:48|1_
31|2017-12-16 08:27:29|1_
42|2017-12-16 08:28:09|1_
6|2017-12-16 08:29:54|1_
36|2017-12-16 08:30:01|1_
25|2017-12-16 08:31:05|1_
35|2017-12-16 08:31:56|1_
32|2017-12-16 08:32:23|1_
26|2017-12-16 08:36:27|1_
26|2017-12-16 08:36:28|1_
29|2017-12-16 16:15:03|1_
31|2017-12-16 16:51:16|1_
25|2017-12-18 08:23:35|1_
67|2017-12-18 08:23:38|1_
13|2017-12-18 08:23:41|1_
24|2017-12-18 08:23:49|1_
37|2017-12-18 08:23:52|1_
26|2017-12-18 08:25:48|1_
26|2017-12-18 08:25:49|1_
29|2017-12-18 08:27:17|1_
6|2017-12-18 08:28:23|1_
35|2017-12-18 08:29:19|1_
38|2017-12-18 08:29:38|1_
31|2017-12-18 08:30:41|1_
32|2017-12-18 08:30:52|1_
36|2017-12-18 08:32:41|1_
40|2017-12-18 08:33:50|1_
31|2017-12-18 20:04:13|1_
35|2017-12-18 20:21:00|1_
37|2017-12-18 20:22:47|1_
40|2017-12-19 08:26:39|1_
37|2017-12-19 08:26:43|1_
29|2017-12-19 08:26:52|1_
13|2017-12-19 08:26:58|1_
47|2017-12-19 08:27:10|1_
67|2017-12-19 08:27:13|1_
24|2017-12-19 08:27:21|1_
31|2017-12-19 08:27:30|1_
35|2017-12-19 08:28:22|1_
6|2017-12-19 08:28:48|1_
38|2017-12-19 08:28:52|1_
36|2017-12-19 08:29:56|1_
26|2017-12-19 08:30:49|1_
26|2017-12-19 08:30:50|1_
32|2017-12-19 08:33:03|1_
25|2017-12-19 08:34:54|1_
29|2017-12-19 20:00:01|1_
31|2017-12-19 20:00:09|1_
37|2017-12-19 20:05:51|1_
40|2017-12-20 08:21:36|1_
37|2017-12-20 08:21:43|1_
26|2017-12-20 08:23:04|1_
26|2017-12-20 08:23:05|1_
33|2017-12-20 08:24:15|1_
47|2017-12-20 08:24:32|1_
24|2017-12-20 08:24:58|1_
67|2017-12-20 08:25:09|1_
13|2017-12-20 08:25:20|1_
36|2017-12-20 08:25:51|1_
29|2017-12-20 08:26:25|1_
32|2017-12-20 08:27:44|1_
38|2017-12-20 08:28:16|1_
31|2017-12-20 08:28:35|1_
35|2017-12-20 08:29:49|1_
6|2017-12-20 08:29:52|1_
25|2017-12-20 08:31:11|1_
31|2017-12-20 20:00:20|1_
29|2017-12-20 20:02:16|1_
40|2017-12-21 08:25:37|1_
37|2017-12-21 08:25:42|1_
26|2017-12-21 08:25:44|1_
26|2017-12-21 08:25:47|1_
26|2017-12-21 08:25:48|1_
47|2017-12-21 08:26:28|1_
67|2017-12-21 08:26:39|1_
38|2017-12-21 08:26:44|1_
31|2017-12-21 08:27:47|1_
29|2017-12-21 08:28:40|1_
24|2017-12-21 08:28:50|1_
13|2017-12-21 08:28:52|1_
25|2017-12-21 08:29:46|1_
36|2017-12-21 08:36:19|1_
35|2017-12-21 08:37:04|1_
29|2017-12-21 20:02:01|1_
31|2017-12-21 20:04:15|1_
35|2017-12-21 20:20:37|1_
37|2017-12-22 08:25:10|1_
29|2017-12-22 08:25:14|1_
6|2017-12-22 08:25:53|1_
13|2017-12-22 08:25:58|1_
40|2017-12-22 08:26:01|1_
47|2017-12-22 08:26:29|1_
67|2017-12-22 08:26:44|1_
38|2017-12-22 08:27:31|1_
24|2017-12-22 08:27:36|1_
26|2017-12-22 08:28:16|1_
31|2017-12-22 08:29:22|1_
32|2017-12-22 08:31:20|1_
25|2017-12-22 08:33:26|1_
36|2017-12-22 08:37:18|1_
35|2017-12-22 08:38:41|1_
31|2017-12-22 20:00:52|1_
29|2017-12-22 20:03:04|1_
37|2017-12-22 20:12:02|1_
35|2017-12-22 20:16:48|1_
47|2017-12-23 08:20:11|1_
67|2017-12-23 08:21:39|1_
24|2017-12-23 08:22:00|1_
29|2017-12-23 08:25:49|1_
6|2017-12-23 08:27:40|1_
38|2017-12-23 08:28:00|1_
13|2017-12-23 08:28:22|1_
37|2017-12-23 08:28:24|1_
31|2017-12-23 08:28:41|1_
32|2017-12-23 08:29:08|1_
25|2017-12-23 08:29:58|1_
35|2017-12-23 08:37:03|1_
29|2017-12-23 16:02:48|1_
31|2017-12-23 17:02:52|1_
13|2017-12-26 08:25:09|1_
24|2017-12-26 08:25:20|1_
36|2017-12-26 08:25:22|1_
47|2017-12-26 08:25:29|1_
67|2017-12-26 08:25:38|1_
31|2017-12-26 08:26:33|1_
35|2017-12-26 08:27:03|1_
38|2017-12-26 08:28:46|1_
37|2017-12-26 08:28:54|1_
29|2017-12-26 08:29:06|1_
32|2017-12-26 08:30:31|1_
6|2017-12-26 08:30:47|1_
25|2017-12-26 08:37:59|1_
60|2017-12-26 17:28:11|1_
60|2017-12-26 17:28:12|1_
31|2017-12-26 20:03:59|1_
29|2017-12-26 20:04:36|1_
38|2017-12-27 07:54:20|1_
37|2017-12-27 08:14:27|1_
13|2017-12-27 08:22:31|1_
60|2017-12-27 08:23:42|1_
67|2017-12-27 08:23:53|1_
26|2017-12-27 08:24:47|1_
6|2017-12-27 08:26:26|1_
24|2017-12-27 08:26:35|1_
47|2017-12-27 08:26:38|1_
31|2017-12-27 08:31:40|1_
32|2017-12-27 08:34:24|1_
36|2017-12-27 08:40:52|1_
31|2017-12-27 20:03:38|1_
37|2017-12-28 08:22:52|1_
13|2017-12-28 08:23:32|1_
39|2017-12-28 08:23:48|1_
67|2017-12-28 08:25:13|1_
47|2017-12-28 08:25:22|1_
60|2017-12-28 08:25:34|1_
24|2017-12-28 08:26:43|1_
38|2017-12-28 08:26:57|1_
31|2017-12-28 08:27:07|1_
36|2017-12-28 08:27:23|1_
32|2017-12-28 08:29:01|1_
6|2017-12-28 08:29:49|1_
26|2017-12-28 08:31:34|1_
35|2017-12-28 08:32:39|1_
15|2017-12-28 10:07:13|1_
