53|2018-08-01 08:18:44|1_
148|2018-08-01 08:18:52|1_
117|2018-08-01 08:18:55|1_
149|2018-08-01 08:19:05|1_
134|2018-08-01 08:19:13|1_
108|2018-08-01 08:19:26|1_
150|2018-08-01 08:19:30|1_
2|2018-08-01 08:19:36|1_
39|2018-08-01 08:19:44|1_
159|2018-08-01 08:19:57|1_
120|2018-08-01 08:20:43|1_
146|2018-08-01 08:20:50|1_
110|2018-08-01 08:21:14|1_
26|2018-08-01 08:22:05|1_
26|2018-08-01 08:22:06|1_
15|2018-08-01 08:24:34|1_
31|2018-08-01 08:26:33|1_
45|2018-08-01 08:26:56|1_
123|2018-08-01 08:27:02|1_
107|2018-08-01 08:28:38|1_
25|2018-08-01 08:35:32|1_
186|2018-08-01 10:38:51|1_
189|2018-08-01 15:49:30|1_
187|2018-08-01 15:52:39|1_
190|2018-08-01 16:19:02|1_
190|2018-08-01 16:19:03|1_
134|2018-08-01 19:01:14|1_
53|2018-08-01 19:59:31|1_
117|2018-08-01 20:12:40|1_
148|2018-08-01 20:12:53|1_
146|2018-08-01 20:13:14|1_
149|2018-08-01 20:13:16|1_
110|2018-08-01 20:15:05|1_
25|2018-08-01 20:15:09|1_
108|2018-08-01 20:15:12|1_
2|2018-08-01 20:27:30|1_
45|2018-08-01 20:27:34|1_
107|2018-08-01 20:27:48|1_
15|2018-08-01 20:28:06|1_
189|2018-08-01 20:28:55|1_
120|2018-08-01 20:29:02|1_
31|2018-08-01 20:29:15|1_
159|2018-08-01 20:29:23|1_
159|2018-08-02 08:16:54|1_
189|2018-08-02 08:16:59|1_
53|2018-08-02 08:17:03|1_
148|2018-08-02 08:17:08|1_
190|2018-08-02 08:17:39|1_
134|2018-08-02 08:17:45|1_
123|2018-08-02 08:17:51|1_
149|2018-08-02 08:18:03|1_
117|2018-08-02 08:18:07|1_
110|2018-08-02 08:18:26|1_
150|2018-08-02 08:18:55|1_
39|2018-08-02 08:19:14|1_
25|2018-08-02 08:21:51|1_
120|2018-08-02 08:21:57|1_
186|2018-08-02 08:22:15|1_
108|2018-08-02 08:23:12|1_
26|2018-08-02 08:26:11|1_
26|2018-08-02 08:26:12|1_
31|2018-08-02 08:26:15|1_
2|2018-08-02 08:26:47|1_
146|2018-08-02 08:27:27|1_
15|2018-08-02 08:27:48|1_
107|2018-08-02 08:28:07|1_
45|2018-08-02 08:28:33|1_
134|2018-08-02 19:20:10|1_
119|2018-08-02 19:41:15|1_
53|2018-08-02 19:59:45|1_
150|2018-08-02 20:06:10|1_
146|2018-08-02 20:07:49|1_
117|2018-08-02 20:09:39|1_
186|2018-08-02 20:10:31|1_
149|2018-08-02 20:13:55|1_
148|2018-08-02 20:13:59|1_
108|2018-08-02 20:14:18|1_
25|2018-08-02 20:14:47|1_
107|2018-08-02 20:16:41|1_
120|2018-08-02 20:17:08|1_
31|2018-08-02 20:17:40|1_
2|2018-08-02 20:18:34|1_
110|2018-08-02 20:20:20|1_
45|2018-08-02 20:22:59|1_
189|2018-08-02 20:27:25|1_
53|2018-08-03 08:18:28|1_
149|2018-08-03 08:18:34|1_
123|2018-08-03 08:18:40|1_
117|2018-08-03 08:18:43|1_
190|2018-08-03 08:18:47|1_
186|2018-08-03 08:18:50|1_
108|2018-08-03 08:19:02|1_
110|2018-08-03 08:19:10|1_
146|2018-08-03 08:19:13|1_
134|2018-08-03 08:19:19|1_
148|2018-08-03 08:19:27|1_
150|2018-08-03 08:20:06|1_
159|2018-08-03 08:21:26|1_
39|2018-08-03 08:23:05|1_
2|2018-08-03 08:23:39|1_
15|2018-08-03 08:25:44|1_
31|2018-08-03 08:25:46|1_
26|2018-08-03 08:25:50|1_
26|2018-08-03 08:25:51|1_
189|2018-08-03 08:25:53|1_
120|2018-08-03 08:26:03|1_
45|2018-08-03 08:26:39|1_
107|2018-08-03 08:28:18|1_
25|2018-08-03 08:29:00|1_
134|2018-08-03 19:03:26|1_
53|2018-08-03 19:58:48|1_
2|2018-08-03 20:07:42|1_
117|2018-08-03 20:09:05|1_
110|2018-08-03 20:10:19|1_
25|2018-08-03 20:10:21|1_
31|2018-08-03 20:12:50|1_
120|2018-08-03 20:13:37|1_
148|2018-08-03 20:14:46|1_
146|2018-08-03 20:14:54|1_
186|2018-08-03 20:15:01|1_
149|2018-08-03 20:15:11|1_
108|2018-08-03 20:15:28|1_
189|2018-08-03 20:15:38|1_
159|2018-08-03 20:17:22|1_
159|2018-08-04 08:16:25|1_
146|2018-08-04 08:16:31|1_
189|2018-08-04 08:16:34|1_
186|2018-08-04 08:16:37|1_
190|2018-08-04 08:16:41|1_
123|2018-08-04 08:16:45|1_
134|2018-08-04 08:16:50|1_
150|2018-08-04 08:16:52|1_
53|2018-08-04 08:16:56|1_
117|2018-08-04 08:17:02|1_
108|2018-08-04 08:17:29|1_
110|2018-08-04 08:18:35|1_
39|2018-08-04 08:19:37|1_
25|2018-08-04 08:22:56|1_
148|2018-08-04 08:23:04|1_
149|2018-08-04 08:23:21|1_
31|2018-08-04 08:23:29|1_
2|2018-08-04 08:23:38|1_
120|2018-08-04 08:24:05|1_
45|2018-08-04 08:25:49|1_
15|2018-08-04 08:26:46|1_
15|2018-08-04 08:26:47|1_
26|2018-08-04 08:27:41|1_
26|2018-08-04 08:27:42|1_
107|2018-08-04 08:28:17|1_
134|2018-08-04 15:58:35|1_
120|2018-08-04 17:00:26|1_
53|2018-08-04 17:01:17|1_
31|2018-08-04 17:02:05|1_
2|2018-08-04 17:06:28|1_
186|2018-08-04 17:10:31|1_
148|2018-08-04 17:12:45|1_
146|2018-08-04 17:13:15|1_
117|2018-08-04 17:21:46|1_
189|2018-08-04 17:36:22|1_
159|2018-08-04 17:36:46|1_
107|2018-08-04 17:37:50|1_
149|2018-08-04 17:38:17|1_
108|2018-08-04 17:38:26|1_
25|2018-08-04 17:39:00|1_
110|2018-08-04 17:39:28|1_
117|2018-08-06 08:18:16|1_
53|2018-08-06 08:18:34|1_
134|2018-08-06 08:18:43|1_
123|2018-08-06 08:18:45|1_
190|2018-08-06 08:18:49|1_
186|2018-08-06 08:18:53|1_
159|2018-08-06 08:18:58|1_
146|2018-08-06 08:19:03|1_
150|2018-08-06 08:19:08|1_
189|2018-08-06 08:19:28|1_
110|2018-08-06 08:19:46|1_
149|2018-08-06 08:20:03|1_
39|2018-08-06 08:21:13|1_
148|2018-08-06 08:22:38|1_
108|2018-08-06 08:22:50|1_
25|2018-08-06 08:24:16|1_
13|2018-08-06 08:25:00|1_
26|2018-08-06 08:25:14|1_
31|2018-08-06 08:25:20|1_
2|2018-08-06 08:25:54|1_
120|2018-08-06 08:25:58|1_
45|2018-08-06 08:27:44|1_
45|2018-08-06 08:27:46|1_
45|2018-08-06 08:27:48|1_
15|2018-08-06 08:29:16|1_
107|2018-08-06 08:30:19|1_
134|2018-08-06 19:02:35|1_
119|2018-08-06 19:54:15|1_
53|2018-08-06 20:04:12|1_
2|2018-08-06 20:05:20|1_
120|2018-08-06 20:05:30|1_
31|2018-08-06 20:08:22|1_
110|2018-08-06 20:09:50|1_
189|2018-08-06 20:24:33|1_
53|2018-08-07 08:19:27|1_
123|2018-08-07 08:19:33|1_
148|2018-08-07 08:19:39|1_
117|2018-08-07 08:19:41|1_
189|2018-08-07 08:19:51|1_
186|2018-08-07 08:19:58|1_
190|2018-08-07 08:20:05|1_
134|2018-08-07 08:20:07|1_
149|2018-08-07 08:20:15|1_
159|2018-08-07 08:20:20|1_
39|2018-08-07 08:20:39|1_
26|2018-08-07 08:21:52|1_
26|2018-08-07 08:21:53|1_
150|2018-08-07 08:22:30|1_
146|2018-08-07 08:22:35|1_
108|2018-08-07 08:22:54|1_
120|2018-08-07 08:23:13|1_
31|2018-08-07 08:25:15|1_
110|2018-08-07 08:25:33|1_
45|2018-08-07 08:26:00|1_
107|2018-08-07 08:28:37|1_
2|2018-08-07 08:29:06|1_
15|2018-08-07 08:30:20|1_
25|2018-08-07 08:39:25|1_
134|2018-08-07 19:01:56|1_
31|2018-08-07 20:09:45|1_
120|2018-08-07 20:10:09|1_
53|2018-08-07 20:21:49|1_
189|2018-08-07 20:36:49|1_
107|2018-08-07 20:44:48|1_
159|2018-08-07 20:45:29|1_
134|2018-08-08 08:17:35|1_
159|2018-08-08 08:17:40|1_
148|2018-08-08 08:17:47|1_
190|2018-08-08 08:17:53|1_
189|2018-08-08 08:18:50|1_
26|2018-08-08 08:19:08|1_
26|2018-08-08 08:19:09|1_
108|2018-08-08 08:20:59|1_
53|2018-08-08 08:21:18|1_
149|2018-08-08 08:21:23|1_
150|2018-08-08 08:23:47|1_
45|2018-08-08 08:24:10|1_
120|2018-08-08 08:24:25|1_
2|2018-08-08 08:25:45|1_
31|2018-08-08 08:25:51|1_
107|2018-08-08 08:28:02|1_
25|2018-08-08 08:29:23|1_
107|2018-08-08 08:30:20|1_
146|2018-08-08 08:58:00|1_
15|2018-08-08 14:58:47|1_
134|2018-08-08 19:10:52|1_
119|2018-08-08 19:58:34|1_
25|2018-08-08 20:01:29|1_
120|2018-08-08 20:03:06|1_
31|2018-08-08 20:05:19|1_
26|2018-08-08 20:09:02|1_
26|2018-08-08 20:09:03|1_
148|2018-08-08 20:25:00|1_
15|2018-08-08 20:35:04|1_
107|2018-08-08 20:35:17|1_
2|2018-08-08 20:36:12|1_
45|2018-08-08 20:36:25|1_
189|2018-08-08 20:37:14|1_
146|2018-08-08 20:41:12|1_
117|2018-08-08 20:41:15|1_
189|2018-08-09 08:19:31|1_
159|2018-08-09 08:19:36|1_
134|2018-08-09 08:19:41|1_
190|2018-08-09 08:19:46|1_
110|2018-08-09 08:19:56|1_
53|2018-08-09 08:20:03|1_
149|2018-08-09 08:20:13|1_
148|2018-08-09 08:20:34|1_
108|2018-08-09 08:22:11|1_
117|2018-08-09 08:22:55|1_
146|2018-08-09 08:23:00|1_
150|2018-08-09 08:23:03|1_
186|2018-08-09 08:23:20|1_
25|2018-08-09 08:23:26|1_
39|2018-08-09 08:23:41|1_
120|2018-08-09 08:23:59|1_
31|2018-08-09 08:25:26|1_
45|2018-08-09 08:27:51|1_
45|2018-08-09 08:27:54|1_
2|2018-08-09 08:28:06|1_
107|2018-08-09 08:28:40|1_
15|2018-08-09 08:28:43|1_
26|2018-08-09 08:29:11|1_
26|2018-08-09 08:29:27|1_
195|2018-08-09 18:48:06|1_
194|2018-08-09 18:48:26|1_
134|2018-08-09 19:08:59|1_
53|2018-08-09 20:00:44|1_
2|2018-08-09 20:01:09|1_
25|2018-08-09 20:02:13|1_
148|2018-08-09 20:02:36|1_
186|2018-08-09 20:02:46|1_
108|2018-08-09 20:03:32|1_
117|2018-08-09 20:03:43|1_
110|2018-08-09 20:03:52|1_
194|2018-08-09 20:03:59|1_
120|2018-08-09 20:05:32|1_
31|2018-08-09 20:06:21|1_
189|2018-08-09 20:08:29|1_
159|2018-08-09 20:08:38|1_
15|2018-08-09 20:09:05|1_
45|2018-08-09 20:09:13|1_
194|2018-08-10 08:17:11|1_
148|2018-08-10 08:17:16|1_
190|2018-08-10 08:17:18|1_
195|2018-08-10 08:17:26|1_
53|2018-08-10 08:17:33|1_
189|2018-08-10 08:17:39|1_
120|2018-08-10 08:17:46|1_
159|2018-08-10 08:17:52|1_
108|2018-08-10 08:18:33|1_
186|2018-08-10 08:19:50|1_
39|2018-08-10 08:19:58|1_
117|2018-08-10 08:20:17|1_
146|2018-08-10 08:20:25|1_
26|2018-08-10 08:26:44|1_
26|2018-08-10 08:26:45|1_
31|2018-08-10 08:26:52|1_
45|2018-08-10 08:27:06|1_
107|2018-08-10 08:27:16|1_
110|2018-08-10 08:27:41|1_
15|2018-08-10 08:27:52|1_
2|2018-08-10 08:27:59|1_
25|2018-08-10 08:32:55|1_
150|2018-08-10 08:36:59|1_
134|2018-08-10 19:07:12|1_
119|2018-08-10 19:48:12|1_
53|2018-08-10 19:57:45|1_
117|2018-08-10 20:01:33|1_
25|2018-08-10 20:03:40|1_
194|2018-08-10 20:04:12|1_
148|2018-08-10 20:04:27|1_
186|2018-08-10 20:05:16|1_
2|2018-08-10 20:05:41|1_
120|2018-08-10 20:11:23|1_
190|2018-08-10 20:11:30|1_
195|2018-08-10 20:11:33|1_
45|2018-08-10 20:13:11|1_
159|2018-08-10 20:13:57|1_
110|2018-08-10 20:14:05|1_
107|2018-08-10 20:14:07|1_
15|2018-08-10 20:14:15|1_
189|2018-08-10 20:14:20|1_
148|2018-08-11 08:16:58|1_
190|2018-08-11 08:17:12|1_
186|2018-08-11 08:17:18|1_
189|2018-08-11 08:18:13|1_
195|2018-08-11 08:18:17|1_
159|2018-08-11 08:18:25|1_
194|2018-08-11 08:18:29|1_
110|2018-08-11 08:19:28|1_
53|2018-08-11 08:20:00|1_
39|2018-08-11 08:20:46|1_
146|2018-08-11 08:21:00|1_
134|2018-08-11 08:21:21|1_
31|2018-08-11 08:23:32|1_
26|2018-08-11 08:23:52|1_
26|2018-08-11 08:23:53|1_
117|2018-08-11 08:25:46|1_
150|2018-08-11 08:25:52|1_
25|2018-08-11 08:26:14|1_
120|2018-08-11 08:26:39|1_
107|2018-08-11 08:28:50|1_
45|2018-08-11 08:29:15|1_
15|2018-08-11 08:29:20|1_
2|2018-08-11 08:29:30|1_
108|2018-08-11 08:33:32|1_
134|2018-08-11 16:16:57|1_
194|2018-08-11 16:54:25|1_
53|2018-08-11 16:58:45|1_
120|2018-08-11 16:59:03|1_
148|2018-08-11 17:03:02|1_
2|2018-08-11 17:05:09|1_
107|2018-08-11 17:06:19|1_
159|2018-08-11 17:07:05|1_
159|2018-08-13 08:15:24|1_
134|2018-08-13 08:15:36|1_
195|2018-08-13 08:15:48|1_
53|2018-08-13 08:15:53|1_
150|2018-08-13 08:15:58|1_
186|2018-08-13 08:16:04|1_
110|2018-08-13 08:16:18|1_
190|2018-08-13 08:16:34|1_
108|2018-08-13 08:16:44|1_
148|2018-08-13 08:17:50|1_
146|2018-08-13 08:17:54|1_
194|2018-08-13 08:18:00|1_
117|2018-08-13 08:18:57|1_
189|2018-08-13 08:19:34|1_
120|2018-08-13 08:20:27|1_
39|2018-08-13 08:20:42|1_
45|2018-08-13 08:21:25|1_
45|2018-08-13 08:21:27|1_
25|2018-08-13 08:21:35|1_
26|2018-08-13 08:22:32|1_
26|2018-08-13 08:22:33|1_
31|2018-08-13 08:25:29|1_
15|2018-08-13 08:26:31|1_
2|2018-08-13 08:29:03|1_
107|2018-08-13 08:29:43|1_
134|2018-08-13 18:59:31|1_
53|2018-08-13 19:55:24|1_
107|2018-08-13 19:58:52|1_
25|2018-08-13 20:00:04|1_
146|2018-08-13 20:00:10|1_
110|2018-08-13 20:00:16|1_
194|2018-08-13 20:00:24|1_
189|2018-08-13 20:00:40|1_
2|2018-08-13 20:00:55|1_
107|2018-08-13 20:01:18|1_
186|2018-08-13 20:01:26|1_
159|2018-08-13 20:03:46|1_
53|2018-08-14 08:17:17|1_
190|2018-08-14 08:17:28|1_
110|2018-08-14 08:17:33|1_
159|2018-08-14 08:17:57|1_
150|2018-08-14 08:18:03|1_
194|2018-08-14 08:18:09|1_
186|2018-08-14 08:18:16|1_
134|2018-08-14 08:18:29|1_
39|2018-08-14 08:20:27|1_
146|2018-08-14 08:20:46|1_
189|2018-08-14 08:22:27|1_
120|2018-08-14 08:23:21|1_
195|2018-08-14 08:23:52|1_
26|2018-08-14 08:25:27|1_
